,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul,Price,Avg_Price,Produced
328,2013-11-25,9.5,6.1,64.6,4.7,1692.86,2.2,3.1,230,294,607534
329,2013-11-26,1.5,2.5,60.9,2.1,1692.86,2.2,3.1,230,285,607534
330,2013-11-27,1.7,3.4,66.8,0,1692.86,2.2,3.1,230,281,607534
331,2013-11-28,0,2.9,48.9,-3.8,1692.86,2.2,3.1,217,276,607534
332,2013-11-29,0,1.8,52.9,-0.7,1692.86,2.2,3.1,225,274,607534
333,2013-11-30,0,2.4,56.9,5.3,1692.86,2.2,3.1,,,607534
334,2013-12-01,0,2.1,66.9,4.5,1699.13,2.2,3.1,,,607534
335,2013-12-02,0,1.4,64.3,3.9,1699.13,2.2,3.1,216,271,607534
336,2013-12-03,0,1.6,62.6,6.7,1699.13,2.2,3.1,216,259,607534
337,2013-12-04,0,1.8,72.8,5.5,1699.13,2.2,3.1,216,255,607534
338,2013-12-05,0,2.4,73.4,5.5,1699.13,2.2,3.1,226,250,607534
339,2013-12-06,0,2.7,42.6,3,1699.13,2.2,3.1,216,248,607534
340,2013-12-07,0.1,1.9,60.8,6.2,1699.13,2.2,3.1,,,607534
341,2013-12-08,0,2.8,75.3,4.2,1699.13,2.2,3.1,,,607534
342,2013-12-09,14,3.1,83.1,3.8,1699.13,2.2,3.1,209,247,607534
343,2013-12-10,0,3.2,56.1,0.3,1699.13,2.2,3.1,209,242,607534
344,2013-12-11,2.6,3.9,64.1,-1.7,1699.13,2.2,3.1,212,242,607534
345,2013-12-12,4.1,2.7,69.9,-3.2,1699.13,2.2,3.1,231,240,607534
346,2013-12-13,0,2.4,47.5,-6.8,1699.13,2.2,3.1,225,237,607534
347,2013-12-14,1.1,1.5,65.4,-4.9,1699.13,2.2,3.1,,,607534
348,2013-12-15,0,1.9,48.1,-4.4,1699.13,2.2,3.1,,,607534
349,2013-12-16,0,1.8,52.6,-3.6,1699.13,2.2,3.1,227,236,607534
350,2013-12-17,0,1.5,52.4,-0.3,1699.13,2.2,3.1,226,231,607534
351,2013-12-18,0.8,2.4,65.1,2.2,1699.13,2.2,3.1,226,225,607534
352,2013-12-19,0.3,4,60.6,-3.5,1699.13,2.2,3.1,241,221,607534
353,2013-12-20,0,2.6,56.3,-4,1699.13,2.2,3.1,239,217,607534
354,2013-12-21,0,1.8,56.4,-3.1,1699.13,2.2,3.1,,,607534
355,2013-12-22,0,1.9,57.5,-2.1,1699.13,2.2,3.1,,,607534
356,2013-12-23,0,2.2,57.1,-1.1,1699.13,2.2,3.1,239,214,607534
357,2013-12-24,0,1.7,58,-1.6,1699.13,2.2,3.1,239,205,607534
358,2013-12-25,0,1.8,60.4,-0.5,1699.13,2.2,3.1,,,607534
359,2013-12-26,1.6,2.6,67.8,-0.5,1699.13,2.2,3.1,208,205,607534
360,2013-12-27,0,3.4,49.5,-6.8,1699.13,2.2,3.1,208,203,607534
361,2013-12-28,0,2.5,44.1,-6.5,1699.13,2.2,3.1,,,607534
362,2013-12-29,0.1,2.1,59.8,-2.9,1699.13,2.2,3.1,,,607534
363,2013-12-30,0,2.9,55.4,2.2,1699.13,2.2,3.1,204,203,607534
364,2013-12-31,0,3.6,58.8,3.8,1699.13,2.2,3.1,204,204,607534
365,2014-01-01,0,3.7,51.3,4,1705.09,1.3,-0.6,,,727438
366,2014-01-02,0,2,35.4,1.5,1705.09,1.3,-0.6,194,207,727438
367,2014-01-03,0,2.5,54.4,2.3,1705.09,1.3,-0.6,210,209,727438
368,2014-01-04,0,2.4,47.1,-0.1,1705.09,1.3,-0.6,,,727438
369,2014-01-05,0,1.9,48.4,-0.8,1705.09,1.3,-0.6,,,727438
370,2014-01-06,0,1.6,50.4,0.8,1705.09,1.3,-0.6,298,210,727438
371,2014-01-07,0,1.7,56,3,1705.09,1.3,-0.6,298,212,727438
372,2014-01-08,0,3.3,56.6,0.5,1705.09,1.3,-0.6,294,213,727438
373,2014-01-09,0,3.6,26.3,-7.8,1705.09,1.3,-0.6,289,216,727438
374,2014-01-10,0,2,48.6,-4.7,1705.09,1.3,-0.6,285,216,727438
375,2014-01-11,0,1.9,44.1,-1.7,1705.09,1.3,-0.6,,,727438
376,2014-01-12,0,3.4,43.5,-2.4,1705.09,1.3,-0.6,,,727438
377,2014-01-13,0,2.9,26,-6.2,1705.09,1.3,-0.6,296,217,727438
378,2014-01-14,0,2.2,33.8,-4.3,1705.09,1.3,-0.6,297,218,727438
379,2014-01-15,0,1.7,42,-2.9,1705.09,1.3,-0.6,297,220,727438
380,2014-01-16,0,1.9,59.9,0.1,1705.09,1.3,-0.6,307,221,727438
381,2014-01-17,0,1.6,55.9,-0.1,1705.09,1.3,-0.6,303,221,727438
382,2014-01-18,0,3.1,42.4,-2.2,1705.09,1.3,-0.6,,,727438
383,2014-01-19,0,1.9,44.8,-2.6,1705.09,1.3,-0.6,,,727438
384,2014-01-20,5.3,3.2,83.3,-1.5,1705.09,1.3,-0.6,309,221,727438
385,2014-01-21,0.7,2.4,62.6,-5.5,1705.09,1.3,-0.6,309,220,727438
386,2014-01-22,0,1.6,60,-3.9,1705.09,1.3,-0.6,303,218,727438
387,2014-01-23,0,2.1,65.6,-0.8,1705.09,1.3,-0.6,308,216,727438
388,2014-01-24,0,2.6,64.4,3,1705.09,1.3,-0.6,314,214,727438
389,2014-01-25,3,2.4,74.4,4.2,1705.09,1.3,-0.6,,,727438
390,2014-01-26,0,2.7,42.1,-2.1,1705.09,1.3,-0.6,,,727438
391,2014-01-27,0,2.6,48,0.2,1705.09,1.3,-0.6,319,214,727438
392,2014-01-28,0.5,2.9,52.8,1.5,1705.09,1.3,-0.6,332,217,727438
393,2014-01-29,0,2.2,40.1,2.2,1705.09,1.3,-0.6,328,218,727438
394,2014-01-30,3.5,3,66.1,4,1705.09,1.3,-0.6,,,727438
395,2014-01-31,0,2.2,26.1,1.3,1705.09,1.3,-0.6,,,727438
396,2014-02-01,11,3.4,63.8,4.9,1698.49,1.3,-0.6,,,727438
397,2014-02-02,0.5,2,91.6,4.9,1698.49,1.3,-0.6,,,727438
398,2014-02-03,0,4.3,38.5,-3.5,1698.49,1.3,-0.6,330,220,727438
399,2014-02-04,0,3.4,25.9,-7.4,1698.49,1.3,-0.6,313,220,727438
400,2014-02-05,0,2,27.5,-4.8,1698.49,1.3,-0.6,307,221,727438
401,2014-02-06,0,1.7,29.8,-1.3,1698.49,1.3,-0.6,304,222,727438
402,2014-02-07,0,4.8,47.3,2.4,1698.49,1.3,-0.6,295,222,727438
403,2014-02-08,4.3,4.3,79.4,0.2,1698.49,1.3,-0.6,,,727438
404,2014-02-09,0.2,2.7,76.5,-1.6,1698.49,1.3,-0.6,,,727438
405,2014-02-10,0.2,2.5,55,-0.1,1698.49,1.3,-0.6,317,222,727438
406,2014-02-11,0,3.2,42.1,0.2,1698.49,1.3,-0.6,317,223,727438
407,2014-02-12,0,2.5,49.3,1.2,1698.49,1.3,-0.6,322,223,727438
408,2014-02-13,0,2.2,46.1,1.9,1698.49,1.3,-0.6,322,226,727438
409,2014-02-14,0,3.1,47.3,2.7,1698.49,1.3,-0.6,322,227,727438
410,2014-02-15,0,2.7,54.6,2.7,1698.49,1.3,-0.6,,,727438
411,2014-02-16,0,1.7,53.3,2.8,1698.49,1.3,-0.6,,,727438
412,2014-02-17,0,2,45.5,4.2,1698.49,1.3,-0.6,345,230,727438
413,2014-02-18,0,3.5,45.9,2.5,1698.49,1.3,-0.6,345,231,727438
414,2014-02-19,0,2.6,48.6,2.1,1698.49,1.3,-0.6,349,232,727438
415,2014-02-20,0,2.8,61.5,1.2,1698.49,1.3,-0.6,326,231,727438
416,2014-02-21,0,2.6,49.1,0.9,1698.49,1.3,-0.6,296,232,727438
417,2014-02-22,0,2.1,49.3,2.2,1698.49,1.3,-0.6,,,727438
418,2014-02-23,0,2.1,50.6,3.1,1698.49,1.3,-0.6,,,727438
419,2014-02-24,0,2.3,58,4.1,1698.49,1.3,-0.6,316,232,727438
420,2014-02-25,0,2,59.9,5.7,1698.49,1.3,-0.6,284,235,727438
421,2014-02-26,0,1.9,44.9,8.4,1698.49,1.3,-0.6,284,237,727438
422,2014-02-27,0,2.8,55.4,7.7,1698.49,1.3,-0.6,276,237,727438
423,2014-02-28,0,2.3,58.8,6.7,1698.49,1.3,-0.6,249,236,727438
424,2014-03-01,0,2.6,61.1,6,1696.03,1.3,-0.6,,,727438
425,2014-03-02,0,3,46.4,4.5,1696.03,1.3,-0.6,,,727438
426,2014-03-03,0,2,34.4,5.2,1696.03,1.3,-0.6,267,235,727438
427,2014-03-04,0,2.9,48,6.3,1696.03,1.3,-0.6,209,234,727438
428,2014-03-05,0,4.4,44.8,1.4,1696.03,1.3,-0.6,209,235,727438
429,2014-03-06,0,3.6,43.4,0.3,1696.03,1.3,-0.6,197,235,727438
430,2014-03-07,0,3.8,45.9,-0.6,1696.03,1.3,-0.6,197,238,727438
431,2014-03-08,0,2.5,55,2,1696.03,1.3,-0.6,,,727438
432,2014-03-09,2.2,3.6,56.4,1.4,1696.03,1.3,-0.6,,,727438
433,2014-03-10,0,3,50.4,1.5,1696.03,1.3,-0.6,216,238,727438
434,2014-03-11,0,2.8,65,4.5,1696.03,1.3,-0.6,233,239,727438
435,2014-03-12,0.2,1.5,75.8,6.9,1696.03,1.3,-0.6,250,239,727438
436,2014-03-13,0,4,54.5,5.2,1696.03,1.3,-0.6,250,239,727438
437,2014-03-14,0,3.6,54.6,3.4,1696.03,1.3,-0.6,256,238,727438
438,2014-03-15,0,4,66.8,6.8,1696.03,1.3,-0.6,,,727438
439,2014-03-16,0,2.3,68.3,11.3,1696.03,1.3,-0.6,,,727438
440,2014-03-17,0.5,3.5,79,12.6,1696.03,1.3,-0.6,256,238,727438
441,2014-03-18,0.4,3.5,75.3,10.5,1696.03,1.3,-0.6,256,238,727438
442,2014-03-19,0,2.9,65.5,9.6,1696.03,1.3,-0.6,256,243,727438
443,2014-03-20,0.4,3.2,71.3,6.3,1696.03,1.3,-0.6,297,243,727438
444,2014-03-21,0,3.4,52.5,5.9,1696.03,1.3,-0.6,297,243,727438
445,2014-03-22,0,2.5,63.5,8.6,1696.03,1.3,-0.6,,,727438
446,2014-03-23,0,3,63.6,9.6,1696.03,1.3,-0.6,,,727438
447,2014-03-24,0,3.5,60.5,10.9,1696.03,1.3,-0.6,297,244,727438
448,2014-03-25,0,2.7,75.9,14.6,1696.03,1.3,-0.6,285,245,727438
449,2014-03-26,0,2.8,64.6,15.4,1696.03,1.3,-0.6,285,247,727438
450,2014-03-27,0,2.8,68.9,13.5,1696.03,1.3,-0.6,299,247,727438
451,2014-03-28,0,2.6,57.3,16.6,1696.03,1.3,-0.6,299,247,727438
452,2014-03-29,3.5,2.5,73.4,15,1696.03,1.3,-0.6,,,727438
453,2014-03-30,0,3.1,63.5,14.9,1696.03,1.3,-0.6,,,727438
454,2014-03-31,0,2.3,49.3,14.5,1696.03,1.3,-0.6,253,246,727438
455,2014-04-01,0,2.4,33.8,15.6,1688.93,1.3,-0.6,253,245,727438
456,2014-04-02,0,2.7,30,15.5,1688.93,1.3,-0.6,253,244,727438
457,2014-04-03,0.5,3.1,63,10.2,1688.93,1.3,-0.6,253,242,727438
458,2014-04-04,0,3.4,52.6,6.6,1688.93,1.3,-0.6,253,243,727438
459,2014-04-05,0,3,60.5,6.2,1688.93,1.3,-0.6,,,727438
460,2014-04-06,0,4,50.6,7.4,1688.93,1.3,-0.6,,,727438
461,2014-04-07,0,3.4,64.9,10.3,1688.93,1.3,-0.6,223,243,727438
462,2014-04-08,0,2.6,60.9,11.9,1688.93,1.3,-0.6,223,242,727438
463,2014-04-09,0,3,85.3,10.3,1688.93,1.3,-0.6,223,241,727438
464,2014-04-10,0,2.4,71.5,12.5,1688.93,1.3,-0.6,223,240,727438
465,2014-04-11,0,2.8,69.5,13.6,1688.93,1.3,-0.6,223,240,727438
466,2014-04-12,0,1.7,68.8,14.3,1688.93,1.3,-0.6,,,727438
467,2014-04-13,0,2.2,54.9,17.2,1688.93,1.3,-0.6,,,727438
468,2014-04-14,0,2.7,53.3,16.3,1688.93,1.3,-0.6,249,241,727438
469,2014-04-15,0,3.2,80.1,12.9,1688.93,1.3,-0.6,249,243,727438
470,2014-04-16,0,1.8,81,14,1688.93,1.3,-0.6,249,243,727438
471,2014-04-17,3,1.9,67.4,14.7,1688.93,1.3,-0.6,233,256,727438
472,2014-04-18,0,2.6,59.9,15.9,1688.93,1.3,-0.6,233,259,727438
473,2014-04-19,0,4.5,56,14,1688.93,1.3,-0.6,,,727438
474,2014-04-20,0,3.4,54.4,14.6,1688.93,1.3,-0.6,,,727438
475,2014-04-21,0,3,55.1,15.1,1688.93,1.3,-0.6,233,261,727438
476,2014-04-22,0,2.8,43.1,16,1688.93,1.3,-0.6,233,264,727438
477,2014-04-23,0,2.5,49.4,17.2,1688.93,1.3,-0.6,233,267,727438
478,2014-04-24,0,2,49,18.6,1688.93,1.3,-0.6,246,271,727438
479,2014-04-25,0,2.2,32.5,19,1688.93,1.3,-0.6,246,273,727438
480,2014-04-26,0,2.4,38.9,18.7,1688.93,1.3,-0.6,,,727438
481,2014-04-27,8.5,2.3,86.6,15.6,1688.93,1.3,-0.6,,,727438
482,2014-04-28,13.5,4.6,91.6,13.6,1688.93,1.3,-0.6,246,275,727438
483,2014-04-29,5.5,4,69.5,15,1688.93,1.3,-0.6,246,278,727438
484,2014-04-30,0,2.1,62.1,16.1,1688.93,1.3,-0.6,246,281,727438
485,2014-05-01,0,3.2,60.5,16,1680.9,1.3,-0.6,,,727438
486,2014-05-02,1,3.6,70.9,15.7,1680.9,1.3,-0.6,229,287,727438
487,2014-05-03,0,3.9,54.6,13.1,1680.9,1.3,-0.6,,,727438
488,2014-05-04,0.2,3.8,57.8,12.3,1680.9,1.3,-0.6,,,727438
489,2014-05-05,0,5.1,56.5,11.3,1680.9,1.3,-0.6,,,727438
490,2014-05-06,0,3.4,45.9,13.1,1680.9,1.3,-0.6,,,727438
491,2014-05-07,2,3.8,48.3,15.7,1680.9,1.3,-0.6,229,289,727438
492,2014-05-08,4,4.2,83.9,14.5,1680.9,1.3,-0.6,229,289,727438
493,2014-05-09,0,2,60.8,16.8,1680.9,1.3,-0.6,229,290,727438
494,2014-05-10,0,2.1,43.4,20.5,1680.9,1.3,-0.6,,,727438
495,2014-05-11,23,3.4,54.4,18.9,1680.9,1.3,-0.6,,,727438
496,2014-05-12,10,5.2,79.1,16.4,1680.9,1.3,-0.6,263,289,727438
497,2014-05-13,0,4,69.9,19.2,1680.9,1.3,-0.6,263,286,727438
498,2014-05-14,0,3.5,59.1,19.6,1680.9,1.3,-0.6,263,284,727438
499,2014-05-15,0.3,4,66.9,18.2,1680.9,1.3,-0.6,249,287,727438
500,2014-05-16,0,2.9,50.3,19,1680.9,1.3,-0.6,249,287,727438
501,2014-05-17,0,2.3,48,20,1680.9,1.3,-0.6,,,727438
502,2014-05-18,0,2.4,50.1,20.3,1680.9,1.3,-0.6,,,727438
503,2014-05-19,0,2.3,55.1,20,1680.9,1.3,-0.6,249,287,727438
504,2014-05-20,0,2.2,45.4,21.5,1680.9,1.3,-0.6,249,299,727438
505,2014-05-21,0,3.7,65.3,20.1,1680.9,1.3,-0.6,249,301,727438
506,2014-05-22,0,2.5,63.4,20.9,1680.9,1.3,-0.6,266,300,727438
507,2014-05-23,0,2.9,68.4,22,1680.9,1.3,-0.6,266,299,727438
508,2014-05-24,0,2.3,68.8,21.3,1680.9,1.3,-0.6,,,727438
509,2014-05-25,21,2.4,78.9,20.5,1680.9,1.3,-0.6,,,727438
510,2014-05-26,1.5,4,67.4,19.4,1680.9,1.3,-0.6,200,301,727438
511,2014-05-27,0,4.2,49.5,22.8,1680.9,1.3,-0.6,200,304,727438
512,2014-05-28,0,2.5,60.8,24,1680.9,1.3,-0.6,200,305,727438
513,2014-05-29,0,2.8,54.6,23.2,1680.9,1.3,-0.6,200,304,727438
514,2014-05-30,0,2.1,42.5,24.8,1680.9,1.3,-0.6,200,326,727438
515,2014-05-31,0,2.6,50.3,26.2,1680.9,1.3,-0.6,,,727438
516,2014-06-01,0,1.9,58.1,24.7,1670.23,1.3,-0.6,,,727438
517,2014-06-02,2,2.2,73.5,22.6,1670.23,1.3,-0.6,200,293,727438
518,2014-06-03,33,3.5,95.3,18.7,1670.23,1.3,-0.6,200,385,727438
519,2014-06-04,0,4.3,61.5,22.8,1670.23,1.3,-0.6,,,727438
520,2014-06-05,0,2.9,58.8,22.9,1670.23,1.3,-0.6,200,395,727438
521,2014-06-06,0,2.4,58.9,24.4,1670.23,1.3,-0.6,,,727438
522,2014-06-07,0,2.4,65.1,23.5,1670.23,1.3,-0.6,,,727438
523,2014-06-08,0,3,75.3,21.4,1670.23,1.3,-0.6,,,727438
524,2014-06-09,0,2.3,70.8,22.9,1670.23,1.3,-0.6,200,381,727438
525,2014-06-10,5.5,2.1,72,23.6,1670.23,1.3,-0.6,200,385,727438
526,2014-06-11,19,1.9,87.1,20.5,1670.23,1.3,-0.6,200,378,727438
527,2014-06-12,0.1,2.8,73.9,21.2,1670.23,1.3,-0.6,200,375,727438
528,2014-06-13,0,2.9,79,21.3,1670.23,1.3,-0.6,253,377,727438
529,2014-06-14,0,3.3,71.6,22.5,1670.23,1.3,-0.6,,,727438
530,2014-06-15,0,3.3,69.9,23.2,1670.23,1.3,-0.6,,,727438
531,2014-06-16,0,2.5,66.4,23.9,1670.23,1.3,-0.6,253,380,727438
532,2014-06-17,3.5,1.9,71.8,24.5,1670.23,1.3,-0.6,245,377,727438
533,2014-06-18,0.1,3,71.3,24.4,1670.23,1.3,-0.6,245,377,727438
534,2014-06-19,0,3.5,79.3,22.5,1670.23,1.3,-0.6,231,360,727438
535,2014-06-20,1.5,1.6,76.5,24.2,1670.23,1.3,-0.6,231,358,727438
536,2014-06-21,8.5,2.7,80.9,23.1,1670.23,1.3,-0.6,,,727438
537,2014-06-22,0.4,1.8,74.4,23.7,1670.23,1.3,-0.6,,,727438
538,2014-06-23,24.5,1.4,91.4,21,1670.23,1.3,-0.6,231,357,727438
539,2014-06-24,0,2.4,74.6,22.9,1670.23,1.3,-0.6,231,355,727438
540,2014-06-25,0,2.3,74.1,23.8,1670.23,1.3,-0.6,231,361,727438
541,2014-06-26,0,2.4,68,24.4,1670.23,1.3,-0.6,225,364,727438
542,2014-06-27,0,2.8,74.8,24.1,1670.23,1.3,-0.6,225,365,727438
543,2014-06-28,0,3.8,71.6,23.8,1670.23,1.3,-0.6,,,727438
544,2014-06-29,0,2.1,70.3,24.1,1670.23,1.3,-0.6,,,727438
545,2014-06-30,0,2.7,68,25.3,1670.23,1.3,-0.6,225,372,727438
546,2014-07-01,0,2.1,67.8,26,1661.47,1.3,-0.6,222,378,727438
547,2014-07-02,20.5,2.5,77.3,25.7,1661.47,1.3,-0.6,222,382,727438
548,2014-07-03,2,2.8,85.5,22.6,1661.47,1.3,-0.6,214,382,727438
549,2014-07-04,0,2.4,62.1,26.8,1661.47,1.3,-0.6,212,387,727438
550,2014-07-05,0,2.1,70.4,25.7,1661.47,1.3,-0.6,,,727438
551,2014-07-06,0,2.1,65.8,25.7,1661.47,1.3,-0.6,,,727438
552,2014-07-07,0,2.3,61.4,27.1,1661.47,1.3,-0.6,212,387,727438
553,2014-07-08,0.2,1.9,73,25.9,1661.47,1.3,-0.6,212,392,727438
554,2014-07-09,0.5,2.2,78.3,27.6,1661.47,1.3,-0.6,212,390,727438
555,2014-07-10,0,2.9,57.9,28.9,1661.47,1.3,-0.6,216,389,727438
556,2014-07-11,0,4,63.4,27.1,1661.47,1.3,-0.6,216,383,727438
557,2014-07-12,0,3.2,74.3,25.3,1661.47,1.3,-0.6,,,727438
558,2014-07-13,0,3.3,73.4,25.4,1661.47,1.3,-0.6,,,727438
559,2014-07-14,0,3.3,70.8,26.4,1661.47,1.3,-0.6,216,388,727438
560,2014-07-15,0,2.4,69.4,26.8,1661.47,1.3,-0.6,216,401,727438
561,2014-07-16,0,2.7,68.4,26.6,1661.47,1.3,-0.6,216,400,727438
562,2014-07-17,0.2,3.1,75.9,25.9,1661.47,1.3,-0.6,216,399,727438
563,2014-07-18,1.5,2.6,80.5,26.1,1661.47,1.3,-0.6,216,397,727438
564,2014-07-19,0,2.4,79.8,27,1661.47,1.3,-0.6,,,727438
565,2014-07-20,0,2.6,75.8,27.9,1661.47,1.3,-0.6,,,727438
566,2014-07-21,0,3,73.9,27.3,1661.47,1.3,-0.6,216,395,727438
567,2014-07-22,16.5,4.4,83.9,25.9,1661.47,1.3,-0.6,216,393,727438
568,2014-07-23,55,3.2,90,23.6,1661.47,1.3,-0.6,216,394,727438
569,2014-07-24,48,2,92.8,21.9,1661.47,1.3,-0.6,211,392,727438
570,2014-07-25,59.5,2.9,81.9,27.5,1661.47,1.3,-0.6,214,387,727438
571,2014-07-26,2.5,6.4,86.1,22.6,1661.47,1.3,-0.6,,,727438
572,2014-07-27,0,1.9,75,25,1661.47,1.3,-0.6,,,727438
573,2014-07-28,0,1.9,71.6,26.6,1661.47,1.3,-0.6,214,386,727438
574,2014-07-29,0,2.5,68.4,26.5,1661.47,1.3,-0.6,214,386,727438
575,2014-07-30,0,2.2,70.6,28.6,1661.47,1.3,-0.6,214,386,727438
576,2014-07-31,1.5,2.1,75.9,28.6,1661.47,1.3,-0.6,214,385,727438
577,2014-08-01,0,2.6,63.4,30.2,1644.45,1.3,-0.6,,,727438
578,2014-08-02,0,3.9,55,31.4,1644.45,1.3,-0.6,,,727438
579,2014-08-03,13,4.2,87.6,26.5,1644.45,1.3,-0.6,,,727438
580,2014-08-04,6.5,2.1,93,26.4,1644.45,1.3,-0.6,220,387,727438
581,2014-08-05,0,3.2,87.5,26.6,1644.45,1.3,-0.6,220,387,727438
582,2014-08-06,10.5,2.2,92.4,24.4,1644.45,1.3,-0.6,220,388,727438
583,2014-08-07,0.2,1.5,91.1,24.7,1644.45,1.3,-0.6,217,390,727438
584,2014-08-08,0,3.8,62.3,26.1,1644.45,1.3,-0.6,217,389,727438
585,2014-08-09,0,4.6,48.4,26.5,1644.45,1.3,-0.6,,,727438
586,2014-08-10,42.5,2.6,79.4,23.4,1644.45,1.3,-0.6,,,727438
587,2014-08-11,0,2.2,78.4,23.7,1644.45,1.3,-0.6,217,388,727438
588,2014-08-12,0,2.7,77.8,25.8,1644.45,1.3,-0.6,217,382,727438
589,2014-08-13,0,2.1,75.3,24.2,1644.45,1.3,-0.6,217,378,727438
590,2014-08-14,0.5,2,78.6,22.3,1644.45,1.3,-0.6,226,373,727438
591,2014-08-15,0,1.7,72.9,24.9,1644.45,1.3,-0.6,,,727438
592,2014-08-16,0,1.8,73.9,26.1,1644.45,1.3,-0.6,,,727438
593,2014-08-17,3,1.9,81.1,24,1644.45,1.3,-0.6,,,727438
594,2014-08-18,11.5,3.1,90,22.3,1644.45,1.3,-0.6,224,373,727438
595,2014-08-19,4.5,1.5,96.6,22.3,1644.45,1.3,-0.6,224,413,727438
596,2014-08-20,0.5,1.1,86,24.8,1644.45,1.3,-0.6,224,441,727438
597,2014-08-21,46.5,2.4,96.5,23.1,1644.45,1.3,-0.6,223,446,727438
598,2014-08-22,15,3.1,83.4,24.7,1644.45,1.3,-0.6,223,457,727438
599,2014-08-23,0.5,2.7,79.5,25.2,1644.45,1.3,-0.6,,,727438
600,2014-08-24,0.1,1.3,75.5,25.6,1644.45,1.3,-0.6,,,727438
601,2014-08-25,0,3,71.8,25.9,1644.45,1.3,-0.6,220,460,727438
602,2014-08-26,11.5,2.5,71.4,25.4,1644.45,1.3,-0.6,220,454,727438
603,2014-08-27,0,2.8,66.8,24.6,1644.45,1.3,-0.6,220,451,727438
604,2014-08-28,0,2.2,65.3,25.1,1644.45,1.3,-0.6,221,454,727438
605,2014-08-29,6.5,1.8,71.9,25.2,1644.45,1.3,-0.6,221,453,727438
606,2014-08-30,0,1.9,71.6,24.6,1644.45,1.3,-0.6,,,727438
607,2014-08-31,0,1.4,68.6,24.1,1644.45,1.3,-0.6,,,727438
608,2014-09-01,1.5,1.5,72.5,24.1,1618.07,1.3,-0.6,221,440,727438
609,2014-09-02,6,2.5,73.6,23.1,1618.07,1.3,-0.6,221,442,727438
610,2014-09-03,57.5,3.4,99.8,19.1,1618.07,1.3,-0.6,221,441,727438
611,2014-09-04,0,2.5,79.4,22.4,1618.07,1.3,-0.6,225,445,727438
612,2014-09-05,0,2.1,76,23.8,1618.07,1.3,-0.6,225,448,727438
613,2014-09-06,0,1.8,66.9,25.2,1618.07,1.3,-0.6,,,727438
614,2014-09-07,0,1.6,72.1,25.3,1618.07,1.3,-0.6,,,727438
615,2014-09-08,0,2.5,75,24.8,1618.07,1.3,-0.6,,,727438
616,2014-09-09,0,2.1,66.5,23.3,1618.07,1.3,-0.6,,,727438
617,2014-09-10,0,1.5,60.6,22.4,1618.07,1.3,-0.6,,,727438
618,2014-09-11,0,1.8,61.1,23.3,1618.07,1.3,-0.6,228,454,727438
619,2014-09-12,0.1,2.1,74.9,21.3,1618.07,1.3,-0.6,228,456,727438
620,2014-09-13,0,2.3,60.9,23.1,1618.07,1.3,-0.6,,,727438
621,2014-09-14,0,2.3,60.6,23,1618.07,1.3,-0.6,,,727438
622,2014-09-15,0,2.2,64.9,23.1,1618.07,1.3,-0.6,227,457,727438
623,2014-09-16,0,2.1,43.8,21.3,1618.07,1.3,-0.6,,,727438
624,2014-09-17,0,1.5,52.3,20.2,1618.07,1.3,-0.6,227,458,727438
625,2014-09-18,0,2,56.5,20.6,1618.07,1.3,-0.6,221,459,727438
626,2014-09-19,0,1.7,55,21.4,1618.07,1.3,-0.6,221,460,727438
627,2014-09-20,0,2,52.5,21.6,1618.07,1.3,-0.6,,,727438
628,2014-09-21,0,1.4,61.6,20.2,1618.07,1.3,-0.6,,,727438
629,2014-09-22,0,2,57.5,21.4,1618.07,1.3,-0.6,223,446,727438
630,2014-09-23,0,2.5,52.1,23,1618.07,1.3,-0.6,223,448,727438
631,2014-09-24,6.5,2.6,77.9,20.3,1618.07,1.3,-0.6,223,448,727438
632,2014-09-25,0,1.7,66.9,22.2,1618.07,1.3,-0.6,197,439,727438
633,2014-09-26,0,2.6,78.1,21,1618.07,1.3,-0.6,197,438,727438
634,2014-09-27,0,2.6,79,21.4,1618.07,1.3,-0.6,,,727438
635,2014-09-28,0.5,1.1,85.5,21.7,1618.07,1.3,-0.6,,,727438
636,2014-09-29,16,1.3,99,19.4,1618.07,1.3,-0.6,216,460,727438
637,2014-09-30,0,3.1,72.5,18.9,1618.07,1.3,-0.6,216,456,727438
638,2014-10-01,0,2.6,68.6,19.2,1584.95,1.3,-0.6,216,451,727438
639,2014-10-02,9,2.2,89,18.1,1584.95,1.3,-0.6,216,447,727438
640,2014-10-03,0,2.9,74.3,16.1,1584.95,1.3,-0.6,,,727438
641,2014-10-04,0,3.4,62,16.9,1584.95,1.3,-0.6,,,727438
642,2014-10-05,0,3.1,53.1,17.1,1584.95,1.3,-0.6,,,727438
643,2014-10-06,0,1.7,57,16.6,1584.95,1.3,-0.6,217,445,727438
644,2014-10-07,0,2.4,64.8,16.1,1584.95,1.3,-0.6,217,437,727438
645,2014-10-08,0,1.5,61.5,16.7,1584.95,1.3,-0.6,217,434,727438
646,2014-10-09,0,2,60.4,18.6,1584.95,1.3,-0.6,,,727438
647,2014-10-10,0,3.6,63.3,19,1584.95,1.3,-0.6,218,431,727438
648,2014-10-11,0,3.1,57.4,19.4,1584.95,1.3,-0.6,,,727438
649,2014-10-12,0,1.9,48.5,21.2,1584.95,1.3,-0.6,,,727438
650,2014-10-13,0,4.7,51.9,17.4,1584.95,1.3,-0.6,218,430,727438
